GEOID10,exposed_0.5buffer,exposed_1buffer,exposed_10buffer,exposed_20buffer
06037294302,0,0,0,0
06037102105,0,0,0,0
06037101122,0,0,0,0
06037201602,0,0,0,0
06037201601,0,0,0,0
06037195903,0,0,0,0
06037195902,0,0,0,0
06037195901,0,0,0,0
06037195804,0,0,0,0
06037195803,0,0,0,0
06037195202,0,0,0,1
06037195201,0,0,0,1
06037910404,0,0,0,0
06037910602,0,0,0,0
06037910706,0,0,0,0
06037910707,0,0,0,0
06037269000,0,0,0,0
06037269500,0,0,0,0
06037269300,0,0,0,0
06037269700,0,0,0,0
06037269800,0,0,0,0
06037270100,0,0,0,0
06037480802,0,0,0,0
06037480901,0,0,0,0
06037531302,0,0,0,0
06037481001,0,0,0,0
06037481002,0,0,0,0
06037481102,0,0,0,0
06037480803,0,0,0,0
06037481902,0,0,0,0
06037430502,0,0,1,1
06037432300,0,0,0,0
06037432500,0,0,0,0
06037432602,0,0,0,0
06037432700,0,0,0,0
06037432801,0,0,0,0
06037432902,0,0,0,0
06037123510,0,0,0,1
06037123602,0,0,0,1
06037123700,0,0,0,1
06037123800,0,0,0,1
06037123601,0,0,0,1
06037124300,0,0,0,1
06037124500,0,0,0,1
06037127300,0,0,0,0
06037127400,0,0,0,0
06037127920,0,0,0,0
06037127910,0,0,0,0
06037128210,0,0,0,1
06037128400,0,0,0,1
06037134104,0,0,0,0
06037131400,0,0,0,0
06037131800,0,0,0,0
06037132300,0,0,0,0
06037702802,0,0,0,0
06037702502,0,0,0,0
06037702700,0,0,0,0
06037702803,0,0,0,0
06037127210,0,0,0,0
06037181000,0,0,0,1
06037191620,0,0,0,1
06037191720,0,0,0,1
06037191420,0,0,0,1
06037191500,0,0,0,1
06037191810,0,0,1,1
06037191410,0,0,0,1
06037191820,0,0,1,1
06037191610,0,0,0,1
06037192300,0,0,1,1
06037194200,0,0,1,1
06037201120,0,0,0,0
06037201504,0,0,0,0
06037104103,0,0,0,0
06037262301,1,1,1,1
06037400304,0,0,0,0
06037920326,0,0,1,1
06037108104,0,0,1,1
06037460800,0,0,1,1
06037535802,0,0,0,0
06037482521,0,0,0,0
06037540101,0,0,0,0
06037536102,0,0,0,0
06037536000,0,0,0,0
06037124201,0,0,0,1
06037535605,0,0,0,0
06037403305,0,0,0,0
06037402102,0,0,0,0
06037402200,0,0,0,0
06037402301,0,0,0,0
06037403721,0,0,0,0
06037402702,0,0,0,0
06037403200,0,0,0,0
06037402703,0,0,0,0
06037402600,0,0,0,0
06037402501,0,0,0,0
06037407101,0,0,0,0
06037189701,0,0,1,1
06037189600,0,0,1,1
06037189500,0,0,1,1
06037701202,0,0,1,1
06037700902,0,0,0,1
06037311600,0,0,0,1
06037700901,0,0,0,1
06037189400,0,0,1,1
06037702501,0,0,0,0
06037106112,0,0,0,1
06037555212,0,0,0,0
06037555103,0,0,0,0
06037555102,0,0,0,0
06037541400,0,0,0,0
06037555001,0,0,0,0
06037570100,0,0,0,0
06037570002,0,0,0,0
06037650603,0,0,0,0
06037650702,0,0,0,0
06037650800,0,0,0,0
06037650701,0,0,0,0
06037670001,0,0,0,0
06037651221,0,0,0,0
06037650902,0,0,0,0
06037651201,0,0,0,0
06037294301,0,0,0,0
06037293307,0,0,0,0
06037278102,0,0,0,0
06037980009,0,0,1,1
06037980008,0,0,0,0
06037980007,0,0,0,0
06037980006,0,0,0,0
06037980005,0,0,0,0
06037194402,0,0,1,1
06037194401,0,0,1,1
06037194102,0,0,1,1
06037192002,0,0,1,1
06037191902,0,0,1,1
06037191901,0,0,1,1
06037191302,0,0,0,1
06037191301,0,0,0,1
06037190802,0,0,1,1
06037189905,1,1,1,1
06037189202,0,0,0,1
06037189102,0,0,0,1
06037189101,0,0,0,1
06037188202,0,0,0,1
06037270200,0,0,0,0
06037270300,0,0,0,0
06037271100,0,0,0,0
06037141500,0,0,1,1
06037271400,0,0,0,0
06037271600,0,0,0,0
06037271500,0,0,0,0
06037271300,0,0,0,1
06037271200,0,0,0,1
06037271701,0,0,0,0
06037271801,0,0,0,0
06037271702,0,0,0,0
06037464200,0,0,1,1
06037139502,0,0,0,1
06037530204,0,0,0,0
06037530004,0,0,0,0
06037530202,0,0,0,0
06037530203,0,0,0,0
06037432601,0,0,0,0
06037431300,0,0,0,1
06037432802,0,0,0,0
06037433401,0,0,0,0
06037433901,0,0,0,0
06037134303,0,0,0,1
06037433602,0,0,0,0
06037434001,0,0,0,0
06037433403,0,0,0,0
06037133000,0,0,0,0
06037132700,0,0,0,0
06037131900,0,0,0,0
06037133100,0,0,0,1
06037134101,0,0,0,0
06037134103,0,0,0,0
06037131300,0,0,0,0
06037134201,0,0,0,0
06037131100,0,0,0,0
06037131010,0,0,0,0
06037134304,0,0,0,1
06037134302,0,0,0,1
06037134305,0,0,0,0
06037134422,0,0,1,1
06037703002,0,0,0,0
06037231300,0,0,0,0
06037228710,0,0,0,0
06037228720,0,0,0,0
06037229100,0,0,0,0
06037229300,0,0,0,0
06037229410,0,0,0,0
06037229420,0,0,0,0
06037231800,0,0,0,0
06037231100,0,0,0,0
06037231900,0,0,0,0
06037231210,0,0,0,0
06037231720,0,0,0,0
06037232400,0,0,0,0
06037232300,0,0,0,0
06037232200,0,0,0,0
06037232110,0,0,0,0
06037125320,0,0,0,1
06037277200,0,0,0,0
06037291110,0,0,0,0
06037703001,0,0,0,0
06037231600,0,0,0,0
06037291120,0,0,0,0
06037125310,0,0,0,1
06037291130,0,0,0,0
06037124600,0,0,1,1
06037540400,0,0,0,0
06037535607,0,0,0,0
06037124000,0,0,1,1
06037532700,0,0,0,0
06037540502,0,0,0,0
06037540202,0,0,0,0
06037540501,0,0,0,0
06037540201,0,0,0,0
06037532400,0,0,0,0
06037402801,0,0,0,0
06037402502,0,0,0,0
06037402402,0,0,0,0
06037402403,0,0,0,0
06037402902,0,0,0,0
06037402404,0,0,0,0
06037403303,0,0,0,0
06037403000,0,0,0,0
06037192420,0,0,0,1
06037192410,0,0,0,1
06037192510,0,0,0,1
06037192520,0,0,0,1
06037192610,0,0,0,1
06037195400,0,0,0,0
06037192700,0,0,0,1
06037194300,0,0,1,1
06037192620,0,0,0,1
06037195600,0,0,0,0
06037195100,0,0,0,0
06037570001,0,0,0,0
06037570902,0,0,0,0
06037570702,0,0,0,0
06037570701,0,0,0,0
06037571101,0,0,0,0
06037571300,0,0,0,0
06037570003,0,0,0,0
06037571102,0,0,0,0
06037555211,0,0,0,0
06037570202,0,0,0,0
06037503802,0,0,0,0
06037503801,0,0,0,0
06037503902,0,0,0,0
06037504002,0,0,0,0
06037503901,0,0,0,0
06037480102,0,0,0,1
06037504101,0,0,0,0
06037980004,0,0,0,0
06037980003,0,0,0,0
06037980002,0,0,0,0
06037980001,0,0,0,0
06037930301,0,0,1,1
06037920338,0,0,0,0
06037920119,0,0,1,1
06037920116,0,0,1,1
06037920045,0,0,0,0
06037910713,0,0,0,0
06037910712,0,0,0,0
06037188201,0,0,0,1
06037187101,0,0,0,0
06037186404,0,0,0,0
06037186403,0,0,0,0
06037186302,0,0,0,0
06037186203,0,0,0,0
06037186202,0,0,0,0
06037271802,0,0,0,0
06037272100,0,0,0,0
06037272302,0,0,0,0
06037272301,0,0,0,0
06037139802,1,1,1,1
06037185320,0,0,0,0
06037139801,0,0,1,1
06037135102,0,0,0,1
06037139702,1,1,1,1
06037700300,0,0,1,1
06037113213,0,0,0,0
06037530301,0,0,0,0
06037530302,0,0,0,0
06037532002,0,0,0,0
06037532101,0,0,0,0
06037138000,0,0,1,1
06037481714,0,0,0,0
06037481800,0,0,0,0
06037433200,0,0,0,0
06037433302,0,0,0,0
06037433501,0,0,0,0
06037433402,0,0,0,0
06037433700,0,0,0,0
06037433801,0,0,0,0
06037433601,0,0,0,0
06037134710,0,0,0,0
06037134520,0,0,0,1
06037134720,0,0,0,0
06037134800,0,0,0,0
06037134901,0,0,0,1
06037135111,0,0,0,1
06037135201,0,0,0,1
06037408628,0,0,0,0
06037408705,0,0,0,0
06037408703,0,0,0,0
06037406602,0,0,0,0
06037408800,0,0,0,0
06037232600,0,0,0,0
06037232500,0,0,0,0
06037232800,0,0,0,0
06037232700,0,0,0,0
06037234300,0,0,0,0
06037234700,0,0,0,0
06037234800,0,0,0,0
06037235100,0,0,0,0
06037234600,0,0,0,0
06037234000,0,0,0,0
06037235202,0,0,0,0
06037235201,0,0,0,0
06037703100,0,0,0,0
06037700600,0,0,1,1
06037703200,0,0,0,0
06037701502,0,0,1,1
06037620002,0,0,0,0
06037533701,0,0,0,0
06037191000,0,0,1,1
06037533107,0,0,0,0
06037534302,0,0,0,0
06037532500,0,0,0,0
06037534404,0,0,0,0
06037481201,0,0,0,0
06037533401,0,0,0,0
06037123206,0,0,0,0
06037534201,0,0,0,0
06037534900,0,0,0,0
06037430801,0,0,1,1
06037430724,0,0,0,1
06037403304,0,0,0,0
06037403321,0,0,0,0
06037403318,0,0,0,0
06037403317,0,0,0,0
06037403320,0,0,0,0
06037195500,0,0,0,0
06037195720,0,0,0,0
06037195710,0,0,0,0
06037197410,0,0,0,0
06037195802,0,0,0,0
06037197300,0,0,0,0
06037197200,0,0,0,0
06037542502,0,0,0,0
06037543703,0,0,0,0
06037571000,0,0,0,0
06037570204,0,0,0,0
06037570303,0,0,0,0
06037555104,0,0,0,0
06037570502,0,0,0,0
06037570402,0,0,0,0
06037570501,0,0,0,0
06037570603,0,0,0,0
06037570301,0,0,0,0
06037570602,0,0,0,0
06037570304,0,0,0,0
06037504102,0,0,0,0
06037480002,0,0,0,1
06037620102,0,0,0,0
06037293301,0,0,0,0
06037300100,0,0,0,0
06037300501,0,0,0,0
06037101400,0,0,0,0
06037910210,0,0,0,0
06037480303,0,0,0,0
06037463602,0,0,0,1
06037463601,0,0,0,1
06037462302,0,0,1,1
06037462301,0,0,1,1
06037462202,0,0,1,1
06037462201,0,0,1,1
06037462002,0,0,1,1
06037462001,0,0,1,1
06037461902,0,0,1,1
06037461901,0,0,1,1
06037461502,0,1,1,1
06037186201,0,0,0,0
06037183702,0,0,0,0
06037183701,0,0,0,0
06037183402,0,0,0,0
06037183401,0,0,0,0
06037183222,0,0,0,1
06037183221,0,0,0,0
06037143603,0,0,1,1
06037701701,0,0,0,1
06037701100,0,0,1,1
06037701302,0,0,1,1
06037701601,0,0,1,1
06037701801,0,0,0,1
06037701602,0,0,1,1
06037701501,0,0,1,1
06037701702,0,0,1,1
06037482001,0,0,0,0
06037482002,0,0,0,0
06037482101,0,0,0,0
06037482201,0,0,0,0
06037482202,0,0,0,0
06037482102,0,0,0,0
06037433802,0,0,0,0
06037433902,0,0,0,0
06037128910,0,0,0,1
06037500500,0,0,0,0
06037500402,0,0,0,0
06037128702,0,0,1,1
06037500600,0,0,0,0
06037541606,0,0,0,0
06037128302,0,0,0,0
06037602106,0,0,0,0
06037602002,0,0,0,0
06037128303,0,0,0,1
06037603001,0,0,0,0
06037602404,0,0,0,0
06037128220,0,0,0,1
06037602403,0,0,0,0
06037600703,0,0,0,0
06037602402,0,0,0,0
06037600602,0,0,0,0
06037601303,0,0,0,0
06037236000,0,0,0,0
06037236100,0,0,0,0
06037237300,0,0,0,0
06037237500,0,0,0,0
06037237600,0,0,0,0
06037237720,0,0,0,0
06037237800,0,0,0,0
06037237710,0,0,0,0
06037237900,0,0,0,0
06037239330,0,0,0,0
06037239310,0,0,0,0
06037239320,0,0,0,0
06037238310,0,0,0,0
06037238100,0,0,0,0
06037534002,0,0,0,0
06037533203,0,0,0,0
06037534301,0,0,0,0
06037532001,0,0,0,0
06037532303,0,0,0,0
06037534403,0,0,0,0
06037534700,0,0,0,0
06037430701,0,0,1,1
06037431700,0,0,0,1
06037430802,0,0,0,1
06037431400,0,0,0,1
06037431800,0,0,0,1
06037430400,1,1,1,1
06037430600,0,0,1,1
06037401602,0,0,0,0
06037400204,0,0,0,0
06037404000,0,0,0,0
06037401601,0,0,0,0
06037401701,0,0,0,0
06037542402,0,0,0,0
06037543100,0,0,0,0
06037553300,0,0,0,0
06037554802,0,0,0,0
06037554900,0,0,0,0
06037106604,0,0,1,1
06037553400,0,0,0,0
06037554002,0,0,0,0
06037570601,0,0,0,0
06037570901,0,0,0,0
06037570800,0,0,0,0
06037571200,0,0,0,0
06037571400,0,0,0,0
06037573401,0,0,0,0
06037572500,0,0,0,0
06037571502,0,0,0,0
06037571600,0,0,0,0
06037208720,0,0,0,0
06037209402,0,0,0,0
06037297300,0,0,0,0
06037530500,0,0,0,0
06037297120,0,0,0,0
06037702901,0,0,0,0
06037701000,0,0,0,1
06037194500,0,0,1,1
06037701201,0,0,1,1
06037195300,0,0,0,1
06037620101,0,0,0,0
06037620201,0,0,0,0
06037275603,0,0,0,0
06037275500,0,0,0,0
06037275102,0,0,0,0
06037274202,0,0,0,0
06037273902,0,0,0,0
06037273502,0,0,0,0
06037273402,0,0,0,1
06037272202,0,0,0,0
06037272201,0,0,0,0
06037271902,0,0,0,0
06037271901,0,0,0,0
06037269905,0,0,0,0
06037269904,0,0,0,0
06037141304,0,0,0,1
06037141303,0,0,0,1
06037141202,0,0,1,1
06037141201,0,0,1,1
06037141102,0,0,1,1
06037139402,0,0,0,1
06037139001,0,0,0,1
06037137104,0,0,0,1
06037134904,0,0,0,0
06037702300,0,0,0,1
06037139600,0,0,1,1
06037702201,0,0,0,1
06037702202,0,0,0,1
06037701802,0,0,0,1
06037224200,0,0,0,0
06037221210,0,0,0,0
06037530700,0,0,0,0
06037482702,0,0,0,0
06037137501,0,0,0,1
06037530102,0,0,0,0
06037137402,0,0,0,1
06037432201,0,0,0,0
06037481300,0,0,0,0
06037404600,0,0,0,0
06037540300,0,0,0,0
06037540203,0,0,0,0
06037541002,0,0,0,0
06037104610,0,0,0,0
06037106111,0,0,0,1
06037111201,0,0,0,1
06037109800,0,0,0,1
06037111100,0,0,0,1
06037600911,0,0,0,0
06037601202,0,0,0,0
06037600802,0,0,0,0
06037601301,0,0,0,0
06037601001,0,0,0,0
06037601302,0,0,0,0
06037600704,0,0,0,0
06037600912,0,0,0,0
06037201401,0,0,0,0
06037238320,0,0,0,0
06037301100,0,0,0,0
06037301400,0,0,0,0
06037301502,0,0,0,0
06037301501,0,0,0,0
06037301204,0,0,0,0
06037301702,0,0,0,0
06037301701,0,0,0,0
06037301602,0,0,0,0
06037301900,0,0,0,0
06037534501,0,0,0,0
06037204920,0,0,0,0
06037206050,0,0,0,0
06037543601,0,0,0,0
06037532900,0,0,0,0
06037533103,0,0,0,0
06037535102,0,0,0,0
06037535200,0,0,0,0
06037535400,0,0,0,0
06037430501,1,1,1,1
06037430200,0,0,0,1
06037431600,0,0,0,1
06037463102,0,0,1,1
06037431900,0,0,0,1
06037432000,0,0,0,0
06037401312,0,0,0,0
06037407900,0,0,0,0
06037403401,0,0,0,0
06037403406,0,0,0,0
06037403405,0,0,0,0
06037403403,0,0,0,0
06037189800,0,1,1,1
06037554201,0,0,0,0
06037554404,0,0,0,0
06037106603,1,1,1,1
06037554403,0,0,0,0
06037554519,0,0,0,0
06037554511,0,0,0,0
06037554518,0,0,0,0
06037554513,0,0,0,0
06037554522,0,0,0,0
06037208903,0,0,0,0
06037209102,0,0,0,0
06037209300,0,0,0,0
06037208904,0,0,0,0
06037209401,0,0,0,0
06037209200,0,0,0,0
06037209403,0,0,0,0
06037209510,0,0,0,0
06037209520,0,0,0,0
06037209810,0,0,0,0
06037209820,0,0,0,0
06037210010,0,0,0,0
06037211000,0,0,0,1
06037211410,0,0,0,1
06037211320,0,0,0,0
06037211310,0,0,0,1
06037211420,0,0,0,1
06037211802,0,0,0,1
06037211701,0,0,0,1
06037211910,0,0,0,0
06037296500,0,0,0,0
06037297110,0,0,0,0
06037297400,0,0,0,0
06037297500,0,0,0,0
06037300200,0,0,0,0
06037609900,0,0,0,0
06037296220,0,0,0,0
06037670413,0,0,0,0
06037269903,0,0,0,0
06037269602,0,0,0,0
06037269601,0,0,0,0
06037267902,0,0,0,0
06037910209,0,0,0,0
06037910208,0,0,0,0
06037910207,0,0,0,0
06037910101,0,0,0,0
06037901210,0,0,0,0
06037901008,0,0,0,0
06037900508,0,0,0,0
06037800331,0,0,0,0
06037134424,0,0,1,1
06037134423,0,0,0,1
06037134002,0,0,0,0
06037134001,0,0,0,0
06037132502,0,0,0,0
06037132501,0,0,0,0
06037132102,0,0,0,0
06037132101,0,0,0,0
06037132002,0,0,0,0
06037132001,0,0,0,0
06037131702,0,0,0,0
06037128802,0,0,0,1
06037128602,0,0,0,1
06037530802,0,0,0,0
06037530601,0,0,0,0
06037530602,0,0,0,0
06037574500,0,0,0,0
06037574901,0,0,0,0
06037577100,0,0,0,0
06037575002,0,0,0,0
06037572201,0,0,0,0
06037481901,0,0,0,0
06037481401,0,0,0,0
06037482304,0,0,0,0
06037482402,0,0,0,0
06037482503,0,0,0,0
06037134421,0,0,1,1
06037530101,0,0,0,0
06037294820,0,0,0,0
06037111204,0,0,0,1
06037113212,0,0,0,0
06037113234,0,0,0,0
06037113211,0,0,0,0
06037113232,0,0,0,1
06037113321,0,0,0,0
06037113231,0,0,0,1
06037113301,0,0,0,0
06037113303,0,0,0,0
06037113401,0,0,0,0
06037601401,0,0,0,0
06037601211,0,0,0,0
06037600201,0,0,0,0
06037601002,0,0,0,0
06037600100,0,0,0,0
06037601212,0,0,0,0
06037600902,0,0,0,0
06037273100,0,0,0,1
06037602004,0,0,0,0
06037602003,0,0,0,0
06037602103,0,0,0,0
06037301000,0,0,0,0
06037302002,0,0,0,0
06037300902,0,0,0,1
06037302103,0,0,0,0
06037302301,0,0,0,0
06037302201,0,0,0,0
06037302202,0,0,0,0
06037311700,0,0,0,1
06037535300,0,0,0,0
06037534502,0,0,0,0
06037188300,0,0,0,0
06037532606,0,0,0,0
06037532603,0,0,0,0
06037532604,0,0,0,0
06037532605,0,0,0,0
06037534203,0,0,0,0
06037532800,0,0,0,0
06037533106,0,0,0,0
06037432101,0,0,0,0
06037432402,0,0,0,0
06037432102,0,0,0,0
06037480101,0,0,0,1
06037480012,0,0,0,1
06037480201,0,0,0,1
06037481101,0,0,0,0
06037403402,0,0,0,0
06037403404,0,0,0,0
06037403407,0,0,0,0
06037403703,0,0,0,0
06037403600,0,0,0,0
06037404902,0,0,0,0
06037405400,0,0,0,0
06037554512,0,0,0,0
06037554517,0,0,0,0
06037554515,0,0,0,0
06037500300,0,0,0,0
06037551300,0,0,0,0
06037552800,0,0,0,0
06037552900,0,0,0,0
06037552400,0,0,0,0
06037211500,0,0,0,1
06037212202,0,0,0,0
06037212304,0,0,0,0
06037212303,0,0,0,0
06037212204,0,0,0,0
06037212203,0,0,0,0
06037212306,0,0,0,0
06037212410,0,0,0,0
06037212305,0,0,0,0
06037212610,0,0,0,1
06037213201,0,0,0,0
06037212420,0,0,0,0
06037212620,0,0,0,0
06037212900,0,0,0,0
06037212800,0,0,0,1
06037213100,0,0,0,0
06037213202,0,0,0,0
06037213402,0,0,0,0
06037213401,0,0,0,0
06037213310,0,0,0,0
06037213320,0,0,0,0
06037460000,1,1,1,1
06037700200,0,0,1,1
06037221710,0,0,0,0
06037553000,0,0,0,0
06037293304,0,0,0,0
06037227020,0,0,0,0
06037228220,0,0,0,0
06037228310,0,0,0,0
06037228210,0,0,0,0
06037228100,0,0,0,0
06037228420,0,0,0,0
06037228320,0,0,0,0
06037228410,0,0,0,0
06037228500,0,0,0,0
06037650605,0,0,0,0
06037650604,0,0,0,0
06037461501,1,1,1,1
06037267403,0,0,0,1
06037265601,0,0,0,1
06037239802,0,0,0,0
06037239702,0,0,0,0
06037264103,0,0,1,1
06037262802,1,1,1,1
06037262706,1,1,1,1
06037262604,1,1,1,1
06037262501,1,1,1,1
06037241202,0,0,0,0
06037128601,0,0,0,1
06037128102,0,0,0,0
06037128101,0,0,0,1
06037127806,0,0,0,0
06037127804,0,0,0,0
06037127803,0,0,0,0
06037127711,0,0,0,0
06037127603,0,0,0,0
06037127104,0,0,0,0
06037127103,0,0,0,0
06037125502,0,0,0,1
06037293302,0,0,0,0
06037670403,0,0,0,0
06037574100,0,0,0,0
06037101210,0,0,0,0
06037574400,0,0,0,0
06037576802,0,0,0,0
06037576801,0,0,0,0
06037576700,0,0,0,0
06037576601,0,0,0,0
06037576602,0,0,0,0
06037576501,0,0,0,0
06037576503,0,0,0,0
06037576200,0,0,0,0
06037576401,0,0,0,0
06037576403,0,0,0,0
06037294110,0,0,0,0
06037294610,0,0,0,0
06037543604,0,0,0,0
06037576502,0,0,0,0
06037294620,0,0,0,0
06037294410,0,0,0,0
06037101110,0,0,0,0
06037294200,0,0,0,0
06037543903,0,0,0,0
06037572202,0,0,0,0
06037543701,0,0,0,0
06037113322,0,0,0,0
06037113421,0,0,0,0
06037115201,0,0,0,0
06037115302,0,0,0,0
06037115202,0,0,0,0
06037115101,0,0,0,0
06037117301,0,0,0,0
06037117302,0,0,0,0
06037117404,0,0,0,0
06037115401,0,0,0,0
06037119320,0,0,0,0
06037117510,0,0,0,0
06037119340,0,0,0,0
06037119310,0,0,0,0
06037119400,0,0,0,0
06037602105,0,0,0,0
06037601600,0,0,0,0
06037601700,0,0,0,0
06037601801,0,0,0,0
06037601802,0,0,0,0
06037601900,0,0,0,0
06037602104,0,0,0,0
06037600801,0,0,0,0
06037602700,0,0,0,0
06037601100,0,0,0,0
06037600601,0,0,0,0
06037302104,0,0,0,0
06037300901,0,0,1,1
06037320100,0,0,0,1
06037106113,0,0,0,1
06037311802,0,0,0,0
06037302102,0,0,0,0
06037302302,0,0,0,0
06037124400,0,0,0,1
06037125200,0,0,1,1
06037124700,0,0,1,1
06037125100,0,0,1,1
06037127102,0,0,0,0
06037534102,0,0,0,0
06037533104,0,0,0,0
06037533105,0,0,0,0
06037533601,0,0,0,0
06037533602,0,0,0,0
06037533501,0,0,0,0
06037205120,0,0,0,0
06037533804,0,0,0,0
06037460302,1,1,1,1
06037800101,0,0,0,1
06037800102,1,1,1,1
06037800202,0,0,1,1
06037651102,0,0,0,0
06037401704,0,0,0,0
06037408722,0,0,0,0
06037400900,0,0,0,0
06037190700,0,0,1,1
06037403801,0,0,0,0
06037405202,0,0,0,0
06037404801,0,0,0,0
06037404903,0,0,0,0
06037405201,0,0,0,0
06037405600,0,0,0,0
06037405203,0,0,0,0
06037406200,0,0,0,0
06037501802,0,0,0,0
06037109400,0,0,0,1
06037552602,0,0,0,0
06037552700,0,0,0,0
06037552601,0,0,0,0
06037553100,0,0,0,0
06037554514,0,0,0,0
06037554516,0,0,0,0
06037554600,0,0,0,0
06037554521,0,0,0,0
06037214000,0,0,1,1
06037214100,0,0,1,1
06037214400,0,0,1,1
06037214700,0,0,0,1
06037214800,0,0,0,1
06037214600,0,0,0,1
06037216100,0,0,0,1
06037571701,0,0,0,0
06037572100,0,0,0,0
06037572301,0,0,0,0
06037572302,0,0,0,0
06037228600,0,0,0,0
06037229200,0,0,0,0
06037228800,0,0,0,0
06037228900,0,0,0,0
06037231400,0,0,0,0
06037231220,0,0,0,0
06037231500,0,0,0,0
06037231710,0,0,0,0
06037232120,0,0,0,0
06037236400,0,0,0,0
06037236202,0,0,0,0
06037234200,0,0,0,0
06037261200,0,0,1,1
06037262100,0,0,0,1
06037262400,1,1,1,1
06037262303,0,0,1,1
06037262302,0,0,1,1
06037267200,0,0,0,1
06037241002,0,0,0,0
06037241001,0,0,0,0
06037240402,0,0,0,0
06037602507,0,0,0,0
06037602506,0,0,0,0
06037602505,0,0,0,0
06037602504,0,0,0,0
06037600303,0,0,0,0
06037990200,0,1,1,1
06037101300,0,0,0,0
06037651001,0,0,0,0
06037702600,0,0,0,0
06037670701,0,0,0,0
06037670002,0,0,0,0
06037294520,0,0,0,0
06037296600,0,0,0,0
06037575103,0,0,0,0
06037576402,0,0,0,0
06037575902,0,0,0,0
06037575401,0,0,0,0
06037575901,0,0,0,0
06037575102,0,0,0,0
06037575803,0,0,0,0
06037297000,0,0,0,0
06037575801,0,0,0,0
06037294830,0,0,0,0
06037294510,0,0,0,0
06037294900,0,0,0,0
06037296210,0,0,0,0
06037294810,0,0,0,0
06037577501,0,0,0,0
06037575201,0,0,0,0
06037575202,0,0,0,0
06037104500,0,0,0,0
06037104810,0,0,0,0
06037106403,0,0,1,1
06037107010,0,0,1,1
06037106641,0,0,1,1
06037107020,0,0,1,1
06037108101,0,0,0,1
06037117530,0,0,0,0
06037119800,0,0,0,0
06037117405,0,0,0,0
06037120010,0,0,0,0
06037119900,0,0,0,0
06037120030,0,0,0,0
06037119700,0,0,0,0
06037121010,0,0,0,0
06037120300,0,0,0,0
06037120020,0,0,0,0
06037121020,0,0,0,0
06037117520,0,0,0,0
06037121210,0,0,0,0
06037122120,0,0,0,0
06037127520,0,0,0,0
06037600202,0,0,0,0
06037600501,0,0,0,0
06037600400,0,0,0,0
06037296300,0,0,0,0
06037600702,0,0,0,0
06037135202,0,0,1,1
06037135203,1,1,1,1
06037137302,1,1,1,1
06037132900,0,0,0,1
06037131200,0,0,0,0
06037131600,0,0,0,0
06037137301,0,0,1,1
06037137201,0,0,0,1
06037137504,0,0,1,1
06037137401,0,0,0,1
06037460900,1,1,1,1
06037461700,0,0,1,1
06037462400,0,0,1,1
06037462100,0,0,1,1
06037461600,0,0,1,1
06037462500,1,1,1,1
06037463000,1,1,1,1
06037404803,0,0,0,0
06037404802,0,0,0,0
06037405001,0,0,0,0
06037405800,0,0,0,0
06037430002,0,0,0,1
06037407400,0,0,0,0
06037190510,0,0,0,1
06037403722,0,0,0,0
06037501900,0,0,0,0
06037503301,0,0,0,0
06037502100,0,0,0,0
06037502200,0,0,0,0
06037502301,0,0,0,0
06037503202,0,0,0,0
06037503401,0,0,0,0
06037553200,0,0,0,0
06037554700,0,0,0,0
06037554801,0,0,0,0
06037553701,0,0,0,0
06037553801,0,0,0,0
06037553502,0,0,0,0
06037553601,0,0,0,0
06037106520,0,0,1,1
06037400603,0,0,0,0
06037553901,0,0,0,0
06037543501,0,0,0,0
06037555002,0,0,0,0
06037571900,0,0,0,0
06037572400,0,0,0,0
06037572002,0,0,0,0
06037572001,0,0,0,0
06037573700,0,0,0,0
06037573800,0,0,0,0
06037573902,0,0,0,0
06037264301,0,0,1,1
06037265520,0,0,0,1
06037262601,1,1,1,1
06037265305,0,0,0,1
06037265420,0,0,0,1
06037265303,0,0,0,1
06037265304,0,0,0,1
06037265100,0,0,0,1
06037264000,0,0,1,1
06037265510,0,0,0,1
06037990300,0,0,0,0
06037990100,0,0,1,1
06037980033,0,0,0,0
06037980031,0,0,0,0
06037980030,0,0,0,0
06037980019,1,1,1,1
06037980018,0,0,0,0
06037239701,0,0,0,0
06037239602,0,0,0,0
06037239601,0,0,0,0
06037239502,0,0,0,0
06037239501,0,0,0,0
06037601501,0,0,0,0
06037670405,0,0,0,0
06037101220,0,0,0,0
06037670702,0,0,0,0
06037670500,0,0,0,0
06037651222,0,0,0,0
06037651302,0,0,0,0
06037651002,0,0,0,0
06037575402,0,0,0,0
06037113233,0,0,0,0
06037573002,0,0,0,0
06037577200,0,0,0,0
06037573402,0,0,0,0
06037571800,0,0,0,0
06037575802,0,0,0,0
06037573403,0,0,0,0
06037575500,0,0,0,0
06037108102,0,0,0,1
06037108103,0,0,1,1
06037109300,0,0,0,1
06037109200,0,0,0,1
06037109500,0,0,0,1
06037111202,0,0,0,1
06037111301,0,0,0,1
06037111302,0,0,0,1
06037111400,0,0,0,1
06037109700,0,0,0,1
06037920332,0,0,0,1
06037121600,0,0,0,0
06037541802,0,0,0,0
06037540700,0,0,0,0
06037540901,0,0,0,0
06037540800,0,0,0,0
06037540902,0,0,0,0
06037541605,0,0,0,0
06037139303,0,0,0,1
06037139301,0,0,0,1
06037460301,1,1,1,1
06037460200,1,1,1,1
